"","Trcid","Title","Shortdescription","Longdescription","Calendarsummary","TitleEN","ShortdescriptionEN","LongdescriptionEN","CalendarsummaryEN","Types","Ids","Locatienaam","City","Adres","Zipcode","Latitude","Longitude","Urls","Media","Thumbnail","Datepattern_startdate","Datepattern_enddate","Singledates","Type1","Lastupdated","X"
"567","d401f554-50ae-4ce9-90de-bfc12531b6a9","Hartjesdag 2016","De Hartjesdag is een eendaags festival op de Zeedijk, een van de oudste straten van Amsterdam. De traditie stamt al uit de middeleeuwen, maar tegenwoordig heeft het zich ontwikkeld tot een soort carnaval, compleet met mannen die zich kleden als vrouw, en vrouwen die zich kleden als man.","<h2>Hartje Zeedijk</h2> De Zeedijk is tegenwoordig het hart van het <strong>Amsterdamse Chinatown</strong>, maar telt ook vele gay bars. De Hartjesdag begint op zondag 21 augustus met de Nacht van de Romantiek, met in de caf&eacute:s op en rond de Zeedijk diverse optredens. <br /> <br /> <h2><span style=&quot:font-size: 12.8px:&quot:>Op maandag 22 augustus<strong>&nbsp:</strong>is er de <strong>traditionele Zeedijk Brunch</strong>, uiteraard weer veel muziek, en als hoogtepunt de kroning van de Koningin van de Hartjesdagen, de beste cross-dresser van dit jaar.</span></h2> <em> <br /> Houd de <a re_target=&quot:_blank&quot: href=&quot:http://www.stichtinghartjesdagen.nl/&quot: target=&quot:_blank&quot:>Hartjesdagen website</a> in de gaten voor meer informatie. &nbsp:</em>","Ma 22 augustus 2016 11:00 - 23:00 uur.","Hartjesdag 2016","Each summer, Amsterdam?s Zeedijk area takes a jaunty gallop through its medieval past for Hartjesdag 2016. ","<h2>At the heart of the city</h2> Originally a medieval national holiday, the tradition has today developed a carnival personality complete with cross-dressers, a dragon dance and lots of food and drink, attracting thousands yearly for ye olde celebrations. According to local folklore, it was the only day in the medieval calendar when the regular public could hunt wild deer (harts) &ndash: a sport traditionally reserved for the nobility. This game was then roasted on big barbecues and eaten in the streets.<br /> <br /> <h2>Medieval with a modern twist</h2> Thankfully deer are no longer hurt in the making of Hartjesdagen but its medieval spirit lives on in ostentatious costumes &ndash: or rather, women dressed as men and vice versa. You could say it&rsquo:s a city that likes to wear its heart right where you can see it.<br /> <br /> The programme traditionally starts with the Night of Romance (<em>Nacht van de Romantiek</em>), featuring cabaret acts and live performances at caf&eacute:s in and around the Zeedijk. Entertainment on Sunday includes local bands, folk choirs and operatic performances. In the evening there's also a special market and celebration, with food and drink served on long tables along the Zeedijk. These festivities continue throughout the Monday, which is when the glamour kings and queens truly get to shine and strut their stuff!<br /> <br /> <h2>More information</h2> Visit the <a re_target=&quot:_blank&quot: href=&quot:http://www.stichtinghartjesdagen.nl/&quot: target=&quot:_blank&quot:>Hartjesdagen website</a> (in Dutch) for more information.","Mo 22 August 2016 11:00 - 23:00 hour.","","2.4.3","Hartjesdagen","AMSTERDAM","Zeedijk","1012 AN","52,3762630","4,9001610","http://www.stichtinghartjesdagen.nl/","https://media.iamsterdam.com/ndtrc/Images/20140403/8114ff90-18d7-40ff-8d94-b3c09306cd65.jpg","https://media.iamsterdam.com/ndtrc/Images/20140403/8114ff90-18d7-40ff-8d94-b3c09306cd65.jpg","","","22-08-2016",NA,"2016-08-09 13:21:36",NA
"568","a5e026cb-2e17-4f9e-98d6-4c85b18ba737","Oldskool @ Tha Beach","Oldskool@Tha Beach is terug op Blijburg. Groove Inc maakt een muzikale reis terug in de tijd. Bij het horen van de muziek uit de 80s, het soul/funk geluid uit de 70s, sta je in gedachten weer in de discotheken van vroeger zoals  BOC, Flora-Palace, Bebop, Bios, Cartouch, Galaxy, Baccara, Locomotion, Scala Jumbo Dancing, Manhattan etc. Kortom, dansen tot in de vroege uurtjes, met herinneringen, fijne muziek en clips uit vervlogen tijden.  ","","Za 10 september 2016 21:00 - 03:00 uur.","Oldskool @ Tha Beach","Groove Inc celebrate the tenth anniversary of their Oldskool @ Tha Beach party, with plenty of old-school funk, soul, disco, electro, hip-hop and swingbeat.  ","","Sa 10 September 2016 21:00 - 03:00 hour.","","2.4.3","Oldskool @ Tha Beach","AMSTERDAM","Pampuslaan 501","1087 LA","52,3516360","5,0060410","https://www.facebook.com/events/263736303985735/","","","","","10-09-2016",NA,"2016-08-10 14:14:25",NA
"569","0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5","Amsterdam Woods Festival","Liefhebbers van indie, pop en rock kunnen in de zomer terecht op het Amsterdam Woods Festival. Er treden nationale en internationale artiesten op tijdens dit intieme festival in het Amsterdamse Bos.","<h2>Kleinschalig popfestival in het bos</h2> Tussen de bomen geniet je van binnen- en buitenlandse optredens zoals Daniel Norgren, Sticky Fingers, PAUW, Palmbomen II Live, Marble Sounds, De Likt en Amber Arcades. Op een kleedje of zitzak bekijk je de verschillende muziekdocumentaires die in samenwerking met IDFA at Melkweg op het programma staan. Er zijn verschillende foodtrucks met lokale en biologische hapjes en drankjes. Bezoekers&nbsp:Festivalgangers die niets willen missen, kunnen op de nabijgelegen camping Het Amsterdamse Bos terecht.<br /> <br /> Kijk voor meer informatie op de website van <a target=&quot:blank&quot: href=&quot:http://www.amsterdamwoods.nl/&quot:>Amsterdam Woods Festival</a>.","Vr 26 augustus 2016 12:00 - 23:00 uur, za 27 augustus 2016 12:00 - 23:00 uur.","Amsterdam Woods Festival","For a select line-up of indie, pop and rock with both a local and international flavour, the new Amsterdam Woods Festival is the place to be this summer, in the Amsterdamse Bos park. ","<h2>Small scale, international atmosphere</h2> The festival features a mix of fresh Dutch bands to tell your friends about, plus seasoned international success stories &ndash: Daniel Norgren, Sticky Fingers, PAUW, Palmbomen II Live, Marble Sounds, De Likt and Amber Arcades to name but a few. There will also music documentaries hand-picked by IDFA and the Melkweg. For a full festival vibe you can pitch your tent in the nearby campsite.<br /> <br /> Check for more info at <a href=&quot:http://www.amsterdamwoods.nl/&quot:>Amsterdam Woods Festival</a>.","Fr 26 August 2016 12:00 - 23:00 hour, Sa 27 August 2016 12:00 - 23:00 hour.","","2.4.3","Amsterdamse Bos","AMSTELVEEN","Nieuwe Meerweg 1","1187 NW","52,3061260","4,8167320","http://www.amsterdamwoods.nl/","https://media.iamsterdam.com/ndtrc/Images/0d/0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5/e2027a90-f2ed-40bc-b06c-2c88e06c3d03.jpg,https://media.iamsterdam.com/ndtrc/Images/0d/0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5/086f5429-11a5-4d3e-b349-a329731e96e0.jpg,https://media.iamsterdam.com/ndtrc/Images/0d/0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5/610444a2-cb24-4adb-a328-2c2a40db09cc.jpg,https://media.iamsterdam.com/ndtrc/Images/0d/0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5/dd357987-e139-4006-8f37-14341183589d.jpg","https://media.iamsterdam.com/ndtrc/Images/0d/0d7d51f1-e7e4-4e80-8ec9-629957a8b3a5/e2027a90-f2ed-40bc-b06c-2c88e06c3d03.jpg","","","26-08-2016,27-08-2016",NA,"2016-08-11 16:02:34",NA
"570","a23e9ad9-0323-464c-be99-1259e6fecc3f","Appelsap Fresh Music Festival","Appelsap noemt zichzelf een ?fresh music festival?. Verfrissend is het zeker: geniet in het Amsterdamse Flevopark in de frisse buitenlucht, onder het genot van een fris drankje, van de nieuwste hiphop en electro en een verse line-up. Het festival vindt jaarlijks in augustus plaats in Amsterdam. ","<h2>Hiphop &amp: electro line-up</h2> Elk jaar staan er weer veel hiphopartiesten uit binnen- en buitenland op de podia van Appelsap. In 2016 stonden onder meer Jazz Cartier, Section Boyz, D.R.A.M., Benji-B, Cinnaman, Elf Kid, Veldentaal, Rotjoch United, Broederliefde, Mula B &amp: Louis, Vic Crez&eacute:e, Mairo Nawaz, Bea1991, Yung Internet  op het podium.<br /> &nbsp: <h2>Afterparty</h2> Een afwisselende line-up, een zomerse locatie en een enthousiast publiek maakt Appelsap ieder jaar tot een onvergetelijk feest. Vergeet niet je dansschoenen aan te trekken, want tijd om te zitten is er niet. Vooruit, alleen om het lekkerste van de internationale keuken te proberen, dat je op het <strong>festival</strong> volop vindt. Nog niet uitgedanst? Na afloop is er jaarlijks een Appelsap afterparty!<br /> <br /> Bekijk de <a href=&quot:http://appelsap.net/&quot: tabindex=&quot:0&quot: target=&quot:_blank&quot:>Appelsap website</a> voor kaartverkoop en meer informatie.","Za 12 augustus 2017 12:00 - 23:00 uur, Toelichting: Datum en tijd voor 2017 genoemd onder voorbehoud.","Appelsap Fresh Music Festival","Appelsap (Apple Juice) represents everything that's fresh. Spend a Saturday in August in the Flevopark's fresh air, with a refreshing drink or two and a host of fresh hip-hop and electro acts, plus crate-loads of fresh DJs! ","<h2>Hip-hop &amp: electro festival</h2> <p>Every August top Dutch and international <strong>hip-hop</strong> artists keep it fresh alongside the best of the local <strong>electronic</strong>, <strong>rap</strong> and <strong>soul</strong> scenes when <strong>Appelsap</strong> brings the flava to <a href=&quot:http://www.iamsterdam.com/en/visiting/what-to-do/nature/overview/flevopark&quot:>Flevopark</a>, the otherwise quiet and peaceful park in Amsterdam. The 2016 line-up: Jazz Cartier, Section Boyz, D.R.A.M., Benji-B, Cinnaman, Elf Kid, Veldentaal, Rotjoch United, Broederliefde, Mula B &amp: Louis, Vic Crez&eacute:e, Mairo Nawaz, Bea1991, Yung Internet and more. </p> <h2>Appelsap's party vibe</h2> <p>The traditionally enthusiastic Appelsap crowd helps to ensure that both the park's amps and vibe will get turned up to 11 once more at this very special day in the park. Do: put on those dancing trainers. Do not: pack the picnic basket... There will be delicious <strong>international cuisine</strong> and <strong>beverages</strong> served all day, plus you won&rsquo:t want to sit down anyway!</p> <p>Head to the Appelsap website for tickets and the full line-up nearer the time.</p>","Sa 12 August 2017 12:00 - 23:00 hour, Explanation: Date and time for 2017 to be confirmed.","","2.4.3","","AMSTERDAM","Kramatweg","1095 KD","52,3623010","4,9458490","http://appelsap.net/","https://media.iamsterdam.com/ndtrc/Images/20140318/03ae8ace-3049-4651-a836-7041d90a3640.jpg,https://media.iamsterdam.com/ndtrc/Images/20140318/65ee16c4-8143-4cf5-a582-626cb7a37986.jpg","https://media.iamsterdam.com/ndtrc/Images/20140318/65ee16c4-8143-4cf5-a582-626cb7a37986.jpg","","","12-08-2017",NA,"2016-08-15 10:45:05",NA
"571","209c4a85-58e2-4b47-afd6-f58974ca1c05","Loveland Festival","Wie van zon, dance en grote festivals houdt, zit op het Loveland Festival, dat iedere zomer in het Sloterpark in Amsterdam plaatsvindt, helemaal op de juiste plek. Naar verwachting strijkt Loveland in augustus 2017 opnieuw neer aan de Sloterplas.","<h2>Amsterdam Loveland</h2> Prachtig gelegen aan het meer vind je op zes verschillende <strong>podia</strong> de beste dj&rsquo:s en verrassende <strong>live acts</strong> uit binnen- en buitenland. Voor de editie in 2015 maakten onder meer Benny Rodrigues, Sven V&auml:th en Carl Cox deel uit van de line-up.&nbsp:<br /> <br /> Bekijk te zijner tijd de <a re_target=&quot:_blank&quot: target=&quot:_blank&quot: href=&quot:http://lovelandfestival.com/&quot:> Loveland website</a> voor meer informatie en de kaartverkoop.&nbsp:<br /> <br /> Hou je van Dance festivals? bekijk het <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/clubs-en-uitgaan/dance-festivals&quot:>aanbod</a> van Dance festivals in Amsterdam","Za 12 augustus 2017 11:00 - 23:00 uur, Toelichting: Datum en tijd voor 2017 vermeld onder voorbehoud.","Loveland Festival","Amsterdam loves summer music festivals and they don?t come much bigger than the annual Loveland Festival, which takes place at the Sloterpark in the Nieuw-West district of the city each August.","<h2>Amsterdam Loveland</h2> <strong>Dance music</strong> and the Netherlands go together like rock 'n' roll. Come summer, Amsterdam buzzes with the thud of <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/clubbing-nightlife-amsterdam/dance-music-festivals&quot:>dance music festivals</a> and parties. Held in the beautiful surroundings of <strong>Sloterpark</strong> on a peninsula jutting out into the Sloterplas (lake), Amsterdam&rsquo:s <strong>Loveland Festival</strong> traditionally features six main stages hosting dozens of international stars and the freshest names from the local scene. <br /> <h2>Amazing production</h2> Expect amazing production and elaborate staging, graffiti artists, delicious food and of course the unexpected. The Relax Island and Art Island complete the Loveland grounds, offering festival-goers the chance to take it easy away from the beats. <h2>Tickets and info</h2> <strong>Tickets</strong> for Loveland are hot property, so be sure to act fast if you want to be part of the action! Head to the <a href=&quot:http://lovelandfestival.com/&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>Loveland website</a>   for the latest information on the upcoming festival.","Sa 12 August 2017 11:00 - 23:00 hour.","","2.4.3","Sloterpark","AMSTERDAM","Sloterpark","1064 GW","52,3657700","4,8197120","http://www.lovelandfestival.com","https://media.iamsterdam.com/ndtrc/Images/20140403/7d3a7707-eedc-4025-a809-aca25dfbbc23.jpg,https://media.iamsterdam.com/ndtrc/Images/20140403/412471f2-676a-45b2-af90-8f47af9724a5.jpg,https://media.iamsterdam.com/ndtrc/Images/20140403/78a999d1-6409-49b3-9faa-4e975f937fe9.jpg","https://media.iamsterdam.com/ndtrc/Images/20140403/7d3a7707-eedc-4025-a809-aca25dfbbc23.jpg","","","12-08-2017",NA,"2016-08-15 10:40:09",NA
"572","7c1138ff-03b8-4498-b632-aa41c6002324","The Brave","Tijdens het openluchtfestival The Brave kun je een heerlijke mix van singer-songwriters, indie en folk verwachten. Het festival keert hopelijk in 2017 terug naar de Tuinen van West. ","<h2>Singer-songwriter festival</h2> Een intieme setting, singer-songwriters en vooral g&eacute:&eacute:n dj&rsquo:s: het zijn een paar van de ingredi&euml:nten van het fonkelnieuwe openluchtfestival The Brave, dat in 2014 haar eerste editie had. Het is het eerste openluchtfestival in Nederland dat zich exclusief richt op singer-songwriter, indie en folk en haakt hiermee volledig in op de hernieuwde populariteit van deze genres. Muziekliefhebbers die graag nieuwe muziek ontdekken, buiten de gebaande paden denken en genoeg hebben van massaliteit zijn bij The Brave zeker weten op hun plek. <br /> <br /> Bekijk de website van <a href=&quot:http://www.festivalthebrave.nl/&quot: target=&quot:_blank&quot:>The Brave</a> voor meer informatie.","Za 12 augustus 2017 11:00 - 02:00 uur, Toelichting: Datum en tijden voor 2017 onder voorbehoud.","The Brave Festival","This open-air singer-songwriter, indie and folk festival isn?t just for the stout-hearted, everybody?s welcome! ","<strong>Singer-songwriter festival<br /> </strong>The organisers claim that The Brave Festival is the first festival of its kind in Amsterdam, and in fact, the entire country. It shines a light on singer-songwriters and the indie and folk music genres.&nbsp:<br /> <br /> Check the <a re_target=&quot:_blank&quot: href=&quot:http://www.festivalthebrave.nl/&quot: target=&quot:_blank&quot:>festival website</a>   for tickets and additional details.&nbsp:","Sa 12 August 2017 11:00 - 02:00 hour.","","2.4.3","De Tuinen van West","AMSTERDAM","De Tuinen van West","1067 TH","52,3822290","4,7795530","http://www.festivalthebrave.nl","https://media.iamsterdam.com/ndtrc/Images/20140430/ee13cba1-b515-4696-90be-0e1943121293.jpg,https://media.iamsterdam.com/ndtrc/Images/20140430/0b196ac3-e625-4a6b-9c72-aad7c6e1457b.jpg","https://media.iamsterdam.com/ndtrc/Images/20140430/ee13cba1-b515-4696-90be-0e1943121293.jpg","","","12-08-2017",NA,"2016-08-15 10:12:28",NA
"573","a66faebe-45b8-4459-9d3c-614f13bb57c4","Summer Breeze Latin Festival","Het seizoen van het Vondelpark Openluchttheater wordt feestelijk afgesloten op 11 september met het Summer Breeze Latin Festival. Met salsaworkshops, presentaties en live muziek van Que Bueno, Que Son. Kom dansen!","","Zo 11 september 2016 14:00 - 18:00 uur.","Summer Breeze Latin Festival","","","Su 11 September 2016 14:00 - 18:00 hour.","","2.4.3","Vondelpark Openluchttheater","AMSTERDAM","Vondelpark 5A","1071 AA","52,3584580","4,8710610","http://www.openluchttheater.nl","https://media.iamsterdam.com/ndtrc/Images/a6/a66faebe-45b8-4459-9d3c-614f13bb57c4/e5a71247-09c1-498e-b005-16197876f824.jpg","https://media.iamsterdam.com/ndtrc/Images/a6/a66faebe-45b8-4459-9d3c-614f13bb57c4/e5a71247-09c1-498e-b005-16197876f824.jpg","","","11-09-2016",NA,"2016-08-15 14:40:21",NA
"574","5e27706b-a588-486a-955e-0afc2863418c","Jamsessie in de houtwerkplaats van Jan Steen","uister naar een bijzondere jamsessie op een al even bijzondere plek: de machines en het gereedschap van de Amsterdamse meubelmakerij Jan Steen Hout Werk zijn de sterren van dit muzikale feestje. Pak je instrument en doe mee! ","<h2>Het betere timmerwerk</h2> <p>Een goed ge&iuml:soleerde ruimte is essentieel voor een houtbewerkingsbedrijf midden in de Pijp, maar ook goed voor een feestje. Kom luisteren naar de unieke jamsessie tussen de machines en het gereedschap in de werkplaats van Jan Steen Hout Werk. Neem je speel- en luisterinstrumenten mee en jam mee! </p> <h2>Praktische info</h2> <ul>     <li>Programma is onder voorbehoud<strong><br />     </strong></li>     <li><strong>Taal:</strong> alle</li> </ul> <h2>24H Amsterdam</h2> <p>Dit event is onderdeel van het <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/24h-amsterdam/24h-zuid&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>24H Zuid programma</a>. 24H Amsterdam biedt de kans om alles dat Amsterdamse buurten te bieden hebben in een tijdsbestek van 24 uur te ontdekken. Theaters, musea, winkels, hotels en clubs openen hun deuren en stellen verrassende programma's samen. Elke editie van 24H vindt in een ander deel van de stad plaats. Lees er meer over op <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/24h-amsterdam&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>24H Amsterdam</a>. </p>","Za 24 september 2016 21:00 uur.","Jam session at Jan Steen's woodwork workshop","The machinery and tools in the workshop of the Amsterdam furniture maker Jan Steen form the unusual backdrop for this jam session. Bring your instrument and join in.","<h2>Not The Carpenters</h2> <p>If you want to run a carpentry workshop right in the densely populated De Pijp neighbourhood, good soundproofing is a must. And this makes the place also extraordinarily suitable for a loud musical celebration. Bring your instrument and join in, or just come to listen. </p> <h2>Practical information</h2> <p>Programme subject to change. <br /> Language: Suitable for non-Dutch speakers </p> <h2>24H Amsterdam</h2> <p>This event is part of the <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/24h-amsterdam/24h-zuid&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>24H Zuid programme</a>. 24H Amsterdam offers a chance to discover all that Amsterdam&rsquo:s neighbourhoods have to offer in a 24-hour period, as theatres, museums, shops, hotels and clubs open their doors and throw up some special surprises. Each edition of 24H is dedicated to a different part of town. Find out more at <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/24h-amsterdam&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>24H Amsterdam</a>. </p>","Sa 24 September 2016 21:00 hour.","","2.4.3","Jamsessie in de houtwerkplaats van Jan Steen","AMSTERDAM","Eerste Jan Steenstraat 83-sous","1072 NE","52,3541080","4,8901040","http://www.jansteenhoutwerk.nl/","","","","","24-09-2016",NA,"2016-08-16 15:54:45",NA
"575","85584188-456a-4211-9a79-1942e84575fa","Wijn en magische muziek bij Ostade A'dam","De theremin lijkt meer op een radio dan een muziekinstrument, maar dat is het wel degelijk! Ontdek hoe het klinkt en werkt bij cultuurpodium Ostade A?dam en doe mee aan een wijnproeverij.","<h2>Magisch instrument</h2> <p>Het is magisch om te zien hoe de theremin bespeeld wordt: om geluid uit dit elektronische instrument te krijgen, moet je hem namelijk juist n&iacute:et aanraken. Door je handen dichter bij of verder van de antennes af te houden, ontstaan verschillende tonen. Ontdek hoe het werkt en klinkt en doe mee aan een wijnproeverij. Wie de theremin in actie wil zien kan &rsquo:s avonds naar het concert &lsquo:Mythen en Sagen&rsquo: voor harp en theremin (&euro: 17,50 regulier / &euro:15,00 reductie). </p> <ul>     <li>17:30-19:30 <span style=&quot:line-height: 115%:&quot: rel=&quot:line-height: 115%: font-family: &quot:>&ndash: </span>wijnproeverij en college</li> </ul> <h2>Praktische info</h2> <ul>     <li>Programma is onder voorbehoud</li>     <li><strong>Taal:</strong> Nederlands</li>     <li><strong>Minimumleeftijd: </strong>18 jaar</li> </ul> <h2>24H Amsterdam</h2> <p>Dit event is onderdeel van het <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/24h-amsterdam/24h-zuid&quot: target=&quot:_blank&quot:>24H Zuid programma</a>. 24H Amsterdam biedt de kans om alles dat Amsterdamse buurten te bieden hebben in een tijdsbestek van 24 uur te ontdekken. Theaters, musea, winkels, hotels en clubs openen hun deuren en stellen verrassende programma's samen. Elke editie van 24H vindt in een ander deel van de stad plaats. Lees er meer over op <a href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/24h-amsterdam&quot: target=&quot:_blank&quot:>24H Amsterdam</a>. </p>","Za 24 september 2016 17:00 uur, Toelichting: Wijnproeverij en college: 17.00-19.30, concert is vanaf 20.30.","Wine and magical music at Ostade A'dam","Ostade A'dam plays host to a presentation about the Theremin ? that magical instrument that is played without physical contact. To further understanding of its otherworldly music, there is a wine tasting. ","<h2>Magical music </h2> <p>The Theremin is an early electronic instrument, patented in 1929, that works with antennas that sense the position of the player's hands. Learn more about the instrument at this demonstration. In the evening, there is also a concert for theremin and harp (&euro:17.50 entry fee). </p> <h2>Practical information</h2> <p>Programme subject to change. <br /> Language: In Dutch <br /> Minimum age: 18 years </p> <h2>24H Amsterdam</h2> <p>This event is part of the <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/24h-amsterdam/24h-zuid&quot: target=&quot:_blank&quot:>24H Zuid programme</a>. 24H Amsterdam offers a chance to discover all that Amsterdam&rsquo:s neighbourhoods have to offer in a 24-hour period, as theatres, museums, shops, hotels and clubs open their doors and throw up some special surprises. Each edition of 24H is dedicated to a different part of town. Find out more at <a href=&quot:http://www.iamsterdam.com/en/visiting/whats-on/24h-amsterdam&quot: target=&quot:_blank&quot:>24H Amsterdam</a>. </p>","Sa 24 September 2016 17:00 hour.","","2.4.3","Ostade A?dam","AMSTERDAM","Van Ostadestraat 233D","1073 TN","52,3533780","4,8987680","http://www.ostadeadam.nl","https://media.iamsterdam.com/ndtrc/Images/85/85584188-456a-4211-9a79-1942e84575fa/d56bd2ba-6317-45b8-ba7c-042a308e6073.jpg","https://media.iamsterdam.com/ndtrc/Images/85/85584188-456a-4211-9a79-1942e84575fa/d56bd2ba-6317-45b8-ba7c-042a308e6073.jpg","","","24-09-2016",NA,"2016-08-17 13:04:22",NA
"576","bcedf54d-3166-45ba-a235-fe817eda58b1","IMPRO Amsterdam","Jaarlijks vindt in het Amsterdamse Compagnietheater het internationale improvisatie theaterfestival IMPRO plaats. De beste improvisatieacteurs van over de hele wereld treden hier op. ","<h2>Een week van improvisatietheater</h2> Het enige internationale improvisatiefestival in Nederland brengt een week lang improvisatie naar de stad, <a re_target=&quot:_blank&quot: target=&quot:_blank&quot: href=&quot:http://www.iamsterdam.com/nl/uit-in-amsterdam/uit/theater/theaters-in-amsterdam/compagnietheater&quot:>Compagnietheater Amsterdam</a>. Naast de gewone optredens zijn er ook late-night shows, workshops, IMPRO talks, een open podium en een afterparty om het festival compleet te maken. In 2015 verwelkomde het festival gasten uit de Filipijnen, Noorwegen, Amerika, Engeland en Nederland. <br /> <br /> Bezoek de <a re_target=&quot:_blank&quot: target=&quot:_blank&quot: href=&quot:http://www.impro-amsterdam.nl/&quot:>IMPRO Amsterdam website</a> voor meer informatie en kaartjes.","Meerdere data: Vanaf ma 23 januari 2017 t/m za 28 januari 2017 Toelichting: Data onder voorbehoud.","IMPRO Amsterdam","Featuring world-class improv actors from all over the globe, IMPRO Amsterdam, the international improvisation theatre festival, hits Amsterdam?s Compagnietheater every January.","<h2>One week of IMPRO theatre in Amsterdam</h2> The Netherlands&rsquo: only <strong>international improv festival</strong> brings a whole week of improvisational action to the city. Alongside the main performances, there are traditionally late-night shows, workshops, IMPRO talks, an open stage and an afterparty to top it all off. <br /> <br /> Hot foot it to the <a href=&quot:http://www.impro-amsterdam.nl/&quot: target=&quot:_blank&quot: re_target=&quot:_blank&quot:>IMPRO Amsterdam website</a> for more information and tickets.","Multiple data: from Mo 23 January 2017 to Sa 28 January 2017 Explanation: Date to be confirmed.","","2.4.4","Compagnietheater","AMSTERDAM","Kloveniersburgwal 50","1012 CX","52,3705010","4,8977700","http://www.impro-amsterdam.nl/","https://media.iamsterdam.com/ndtrc/Images/20140318/9f525939-84b3-4d89-a04f-f53497277b4d.jpg,https://media.iamsterdam.com/ndtrc/Images/20140318/756e9a90-6aa8-4a5a-abba-4c4409e4c806.jpg","https://media.iamsterdam.com/ndtrc/Images/20140318/9f525939-84b3-4d89-a04f-f53497277b4d.jpg","","","23-01-2017,24-01-2017,25-01-2017,26-01-2017,27-01-2017,28-01-2017",NA,"2016-03-03 14:20:09",NA
"577","d804c4c9-a578-4f09-a754-333dbf993cd5","Rembrandtparkfestival","Het Rembrandtparkfestival is een divers festival met veel muziek, theater, cultuur, acrobatiek, kunst, duurzame markt en rommelmarkt.","","Zo 2 oktober 2016 11:00 - 18:00 uur, Toelichting: Datum onder voorbehoud.","Rembrandtparkfestival","This celebration of one of Amsterdam?s iconic public parks is now in its ninth edition.  ","<h2>A walk in the park in Amsterdam</h2> The Rembrandtparkfestival promises theatrical shows, a small market and a space for picnics. The family-friendly fun begins at 11:00 and admission is free.<br /> <br /> Visit the festival&rsquo:s Facebook page for additional details.","Su 2 October 2016 11:00 - 18:00 hour, Explanation: Date to be confirmed.","","2.4.4","","AMSTERDAM","Orteliuskade 57","1057 AL","52,3685000","4,8491630","https://www.facebook.com/events/1585227331724959/","https://media.iamsterdam.com/ndtrc/Images/20140828/8ad2ac16-4675-44c2-8ec7-c18bf4c4c76d.jpg","https://media.iamsterdam.com/ndtrc/Images/20140828/8ad2ac16-4675-44c2-8ec7-c18bf4c4c76d.jpg","","","02-10-2016",NA,"2016-02-12 13:20:33",NA
"578","d28263e5-4a7a-42ad-8925-d968e9994cf2","Stukafest","Tijdens Stukafest worden jaarlijks studentenkamers in veertien steden omgetoverd tot mini-theaters, met live muziek, toneel, literatuur, poëzie, cabaret en dans. ","<h2>Studentenkamerfestival</h2> Buiten is het koud, maar binnen bij Stukafest is het warm en gezellig. In Amsterdam zie je onder meer de zangeressen van Clean Pete, cultcabaretier Roel C. Verburg en veel nieuwe, aanstormende (studenten)acts. Er zijn drie rondes van een half uur, daarna komt iedereen samen op het afsluitende Stukafeest. <br /> <br /> Kijk voor meer informatie op de website van Stukafest.","Wo 1 februari 2017 19:30 - 02:00 uur, Toelichting: Data onder voorbehoud.","Stukafest Amsterdam","Stukafest is an annual festival that sees student?s rooms in 14 Dutch cities transformed into mini-theatres, hosting live music, shows, poetry, cabaret and dance performances. Stukafest Amsterdam typically takes place early in February each year. ","Please note that much of the drama and spoken word programming is in Dutch, but you'll also find a host of language no problem content.","We 1 February 2017 19:30 - 02:00 hour, Explanation: Date to be confirmed.","","2.4.4","Diverse locaties/Various locations","AMSTERDAM","Herengracht","1017 BR","52,3670640","4,8882830","http://www.stukafest.nl/amsterdam","https://media.iamsterdam.com/ndtrc/Images/20150127/150a2e62-0e84-4cd3-8086-8e0acaf280ee.jpg,https://media.iamsterdam.com/ndtrc/Images/d2/d28263e5-4a7a-42ad-8925-d968e9994cf2/88ccfa07-f0c4-4502-9543-d8107c15a167.jpg","https://media.iamsterdam.com/ndtrc/Images/20150127/150a2e62-0e84-4cd3-8086-8e0acaf280ee.jpg","","","01-02-2017",NA,"2016-03-03 14:24:03",NA
